transaction_id,customer_id,amount,error_code,historical_success_rate,previous_failed_attempts,time_of_day,device_type,outcome_no_action,outcome_retry_now,outcome_retry_delayed,outcome_reminder,outcome_incentive_10
RP_49594123,CUST_1165,8831.47,3D_SECURE_FAILED,0.946,0,9,Desktop,0,0,0,0,0
RP_38A09EBE,CUST_5591,2936.89,GATEWAY_TIMEOUT,0.595,0,2,Mobile,0,0,0,1,0
RP_B7FFDAF1,CUST_1589,367.3,CUSTOMER_ABANDONED,0.928,1,10,Mobile,0,0,0,1,1
RP_91F1C14B,CUST_5524,1654.12,GATEWAY_TIMEOUT,0.893,0,8,Mobile,0,0,0,1,0
RP_3B9E22C9,CUST_3821,1565.72,3D_SECURE_FAILED,0.749,0,14,Mobile,0,0,0,0,0
RP_6E937430,CUST_7509,510.73,INSUFFICIENT_FUNDS,0.633,0,21,Mobile,0,0,0,0,0
RP_F5194708,CUST_8693,1665.25,GATEWAY_TIMEOUT,0.87,0,10,Desktop,0,0,1,0,1
RP_B42F18AB,CUST_1071,4135.75,INSUFFICIENT_FUNDS,0.744,1,2,Mobile,0,0,0,0,0
RP_7EBD0FA8,CUST_4580,768.55,GATEWAY_TIMEOUT,0.849,0,6,Mobile,0,1,1,1,0
RP_2D919BD9,CUST_8962,4674.71,INSUFFICIENT_FUNDS,0.751,2,22,Mobile,0,0,1,0,0
RP_50E8600C,CUST_1268,133.43,CUSTOMER_ABANDONED,0.777,2,6,Mobile,0,0,0,0,1
RP_B2A87786,CUST_3462,15707.92,INSUFFICIENT_FUNDS,0.561,0,3,Mobile,0,0,0,1,0
RP_8E05FD4D,CUST_2015,1174.76,INSUFFICIENT_FUNDS,0.926,0,5,Mobile,0,0,1,1,0
RP_E32621F3,CUST_8984,3974.38,GATEWAY_TIMEOUT,0.809,0,18,Desktop,1,1,1,0,1
RP_C1DAF81E,CUST_1406,1425.58,GATEWAY_TIMEOUT,0.668,0,13,Mobile,0,0,1,1,1
RP_D64AB109,CUST_8384,408.21,GATEWAY_TIMEOUT,0.575,0,3,Desktop,0,0,1,0,1
RP_9C2AC25D,CUST_7049,1049.79,CUSTOMER_ABANDONED,0.739,0,18,Mobile,0,0,0,1,1
RP_C4486D58,CUST_7169,110.9,GATEWAY_TIMEOUT,0.359,0,18,Mobile,0,0,0,0,0
RP_F61BBFAD,CUST_8982,2505.05,CUSTOMER_ABANDONED,0.453,0,16,Desktop,0,0,0,0,1
RP_EEBCC939,CUST_1985,1383.7,INSUFFICIENT_FUNDS,0.667,0,20,Mobile,0,0,1,0,0
RP_E075E8C7,CUST_5485,871.43,GATEWAY_TIMEOUT,0.686,0,18,Mobile,0,0,0,0,1
RP_987DB0E4,CUST_9901,2706.03,CUSTOMER_ABANDONED,0.795,0,11,Mobile,0,0,0,1,1
RP_95949956,CUST_3618,1147.14,INSUFFICIENT_FUNDS,0.865,1,16,Mobile,0,0,1,1,1
RP_9D9C6E4D,CUST_7289,2271.5,INSUFFICIENT_FUNDS,0.939,1,14,Mobile,0,0,1,0,0
RP_62716D0D,CUST_7928,3479.97,CUSTOMER_ABANDONED,0.79,0,8,Mobile,0,0,0,0,0
RP_C713C6B0,CUST_6368,567.32,INSUFFICIENT_FUNDS,0.781,2,19,Mobile,0,0,0,1,0
RP_B067A0F3,CUST_5621,402.42,INSUFFICIENT_FUNDS,0.629,0,15,Desktop,0,0,0,1,0
RP_3E5DF051,CUST_8566,138.79,CUSTOMER_ABANDONED,0.679,1,17,Mobile,0,0,0,0,1
RP_2431E639,CUST_5670,1270.38,CUSTOMER_ABANDONED,0.515,0,17,Mobile,0,0,0,0,1
RP_D7DCA182,CUST_8658,1886.57,GATEWAY_TIMEOUT,0.769,0,3,Mobile,0,1,1,1,0
RP_AB93E02E,CUST_2003,224.0,INSUFFICIENT_FUNDS,0.898,0,3,Desktop,0,0,0,0,0
RP_E7E025A3,CUST_8504,6029.72,GATEWAY_TIMEOUT,0.758,0,20,Mobile,0,0,0,0,0
RP_97DE75B5,CUST_3466,408.79,GATEWAY_TIMEOUT,0.631,1,0,Mobile,0,0,0,0,0
RP_B43048AF,CUST_2939,100.0,CUSTOMER_ABANDONED,0.854,0,4,Desktop,0,0,0,1,1
RP_7C8734C8,CUST_2635,6593.16,3D_SECURE_FAILED,0.813,0,11,Mobile,0,0,0,0,0
RP_48DF7D32,CUST_9095,102.76,3D_SECURE_FAILED,0.842,0,13,Mobile,0,0,1,1,1
RP_48A71393,CUST_7265,3487.76,GATEWAY_TIMEOUT,0.778,0,9,Mobile,0,1,0,1,0
RP_9D8425C9,CUST_2895,2605.41,INSUFFICIENT_FUNDS,0.812,0,17,Mobile,0,0,0,0,0
RP_AFF62106,CUST_7524,1609.16,CUSTOMER_ABANDONED,0.546,2,20,Mobile,0,0,0,0,0
RP_C81B10A5,CUST_2073,585.62,GATEWAY_TIMEOUT,0.697,0,9,Desktop,0,0,1,0,0
RP_A645C4D6,CUST_6184,2004.91,CUSTOMER_ABANDONED,0.611,0,15,Mobile,0,0,0,0,1
RP_AAE0A366,CUST_3402,3859.07,CUSTOMER_ABANDONED,0.389,2,5,Mobile,0,0,0,0,0
RP_E3CC0821,CUST_5895,335.97,3D_SECURE_FAILED,0.549,0,2,Mobile,0,0,0,0,0
RP_DA26C397,CUST_8331,3539.17,GATEWAY_TIMEOUT,0.646,0,19,Mobile,0,0,1,0,0
RP_F28066D1,CUST_2956,3351.12,GATEWAY_TIMEOUT,0.567,0,14,Mobile,0,1,0,0,1
RP_8511618E,CUST_8023,1558.78,CUSTOMER_ABANDONED,0.601,0,4,Desktop,0,0,0,0,1
RP_F57F82EF,CUST_4907,575.03,CUSTOMER_ABANDONED,0.778,0,5,Desktop,0,0,0,0,0
RP_2B724B66,CUST_1807,3369.6,3D_SECURE_FAILED,0.851,0,21,Mobile,0,0,0,1,0
RP_FC65FE53,CUST_9378,2018.23,GATEWAY_TIMEOUT,0.787,0,11,Mobile,0,0,1,0,0
RP_CE89BC4B,CUST_5827,324.03,CUSTOMER_ABANDONED,0.517,1,0,Mobile,0,0,0,1,0
RP_5A20CD39,CUST_5524,705.69,CUSTOMER_ABANDONED,0.679,0,21,Desktop,0,0,0,0,1
RP_036CDE41,CUST_3284,2930.32,GATEWAY_TIMEOUT,0.8,1,9,Mobile,0,1,0,0,0
RP_E7CFE9F3,CUST_6313,1258.27,INSUFFICIENT_FUNDS,0.69,0,2,Mobile,0,0,1,0,0
RP_0D34A321,CUST_1757,4036.69,CUSTOMER_ABANDONED,0.651,0,20,Mobile,0,0,0,0,1
RP_465D8B42,CUST_5887,727.8,GATEWAY_TIMEOUT,0.752,0,4,Desktop,0,0,0,1,0
RP_D52BD421,CUST_4854,330.34,GATEWAY_TIMEOUT,0.907,0,14,Mobile,0,1,1,0,0
RP_5EBFC2E4,CUST_4558,15249.82,CUSTOMER_ABANDONED,0.961,0,3,Mobile,0,0,0,0,1
RP_E5CED649,CUST_1961,145.9,INSUFFICIENT_FUNDS,0.675,0,18,Mobile,0,0,1,0,0
RP_FBC7A483,CUST_4847,601.96,3D_SECURE_FAILED,0.629,1,16,Mobile,0,0,0,0,1
RP_2C8D7D6F,CUST_7726,1534.1,INSUFFICIENT_FUNDS,0.54,0,22,Mobile,0,0,0,0,0
RP_8B7BCBC3,CUST_4575,3580.65,GATEWAY_TIMEOUT,0.777,0,7,Mobile,0,0,1,0,0
RP_898EBCDB,CUST_3418,2382.1,RISK_BLOCKED,0.704,0,4,Mobile,0,0,0,0,0
RP_872BEDEA,CUST_5198,17562.32,3D_SECURE_FAILED,0.896,1,23,Mobile,0,0,0,1,1
RP_0E09D2A4,CUST_2001,952.3,GATEWAY_TIMEOUT,0.877,0,3,Mobile,0,0,0,0,0
RP_9AA7CB5E,CUST_6244,384.68,CUSTOMER_ABANDONED,0.877,0,23,Desktop,0,0,0,0,0
RP_2A6536F1,CUST_8119,842.49,GATEWAY_TIMEOUT,0.545,1,18,Desktop,0,1,1,0,0
RP_2AE7B2B9,CUST_5066,746.97,GATEWAY_TIMEOUT,0.65,1,23,Desktop,0,0,0,0,1
RP_D526D406,CUST_3845,1010.34,GATEWAY_TIMEOUT,0.688,0,21,Desktop,0,1,0,1,0
RP_7F4D631F,CUST_9849,337.31,GATEWAY_TIMEOUT,0.752,0,8,Mobile,0,0,1,0,0
RP_178CFBE6,CUST_6316,2809.8,CUSTOMER_ABANDONED,0.615,0,12,Mobile,0,0,0,1,1
RP_4A98009D,CUST_1422,1711.28,CUSTOMER_ABANDONED,0.88,2,20,Mobile,0,0,0,0,0
RP_8CFA4CE7,CUST_7715,240.65,RISK_BLOCKED,0.767,0,16,Mobile,0,0,0,0,0
RP_A4B5C9ED,CUST_5266,3503.89,CUSTOMER_ABANDONED,0.652,0,7,Mobile,0,0,0,0,0
RP_823A8A50,CUST_8549,414.15,INSUFFICIENT_FUNDS,0.834,0,18,Mobile,0,0,0,1,0
RP_0D484545,CUST_7316,265.24,CUSTOMER_ABANDONED,0.904,0,10,Mobile,0,0,0,0,1
RP_91705487,CUST_3710,1217.79,RISK_BLOCKED,0.512,0,20,Mobile,0,0,0,0,0
RP_ACCBEBC1,CUST_9644,133.03,CUSTOMER_ABANDONED,0.609,0,13,Desktop,0,0,0,0,1
RP_85A3C4D6,CUST_9069,2224.76,CUSTOMER_ABANDONED,0.915,0,17,Desktop,0,0,0,1,1
RP_0CC59E3E,CUST_2657,100.0,3D_SECURE_FAILED,0.741,2,22,Mobile,0,0,0,1,0
RP_E38112A5,CUST_3541,318.86,GATEWAY_TIMEOUT,0.598,1,4,Mobile,0,0,0,0,0
RP_0F02D37D,CUST_7763,7260.22,CUSTOMER_ABANDONED,0.693,2,22,Mobile,0,0,0,0,1
RP_2AD7CCDC,CUST_4075,481.07,3D_SECURE_FAILED,0.805,1,11,Desktop,0,0,0,1,0
RP_98B1A393,CUST_4164,593.54,RISK_BLOCKED,0.893,0,15,Mobile,0,0,0,0,0
RP_C1C8AB40,CUST_3053,5056.34,GATEWAY_TIMEOUT,0.945,0,15,Desktop,0,1,1,0,1
RP_8F86133D,CUST_9479,423.5,INSUFFICIENT_FUNDS,0.963,0,13,Desktop,0,0,0,1,0
RP_50120825,CUST_6737,2741.13,CUSTOMER_ABANDONED,0.751,0,6,Mobile,0,0,0,0,1
RP_86136C3C,CUST_4217,4487.39,GATEWAY_TIMEOUT,0.301,0,20,Desktop,0,0,0,0,0
RP_5227AC0B,CUST_2447,1947.37,CUSTOMER_ABANDONED,0.582,0,20,Mobile,0,0,0,0,1
RP_CE0AFE64,CUST_7009,193.66,GATEWAY_TIMEOUT,0.614,2,8,Desktop,0,1,0,1,0
RP_F4BFBB7A,CUST_1607,531.24,INSUFFICIENT_FUNDS,0.658,0,2,Mobile,0,0,0,0,0
RP_268FCDC5,CUST_5552,28462.53,INSUFFICIENT_FUNDS,0.694,0,13,Mobile,0,0,0,0,0
RP_44D80BC4,CUST_2764,608.73,INSUFFICIENT_FUNDS,0.635,0,23,Mobile,0,0,0,1,0
RP_A29EBDA8,CUST_3671,39481.81,INSUFFICIENT_FUNDS,0.773,1,0,Mobile,1,0,0,1,0
RP_5C222A37,CUST_7519,8524.99,INSUFFICIENT_FUNDS,0.921,2,13,Desktop,0,0,0,0,0
RP_DF1B53EB,CUST_4962,2044.45,GATEWAY_TIMEOUT,0.865,0,19,Desktop,0,1,0,0,0
RP_35525C4E,CUST_4177,1566.63,GATEWAY_TIMEOUT,0.538,0,17,Desktop,0,1,0,1,0
RP_A28C894B,CUST_4722,627.79,GATEWAY_TIMEOUT,0.832,0,2,Mobile,0,1,0,0,0
RP_E96542A9,CUST_5906,985.65,GATEWAY_TIMEOUT,0.874,2,5,Mobile,0,1,1,0,0
RP_96BE3EA3,CUST_8263,479.88,CUSTOMER_ABANDONED,0.814,0,3,Mobile,0,0,0,0,1
RP_1D7C2990,CUST_6054,1016.02,CUSTOMER_ABANDONED,0.846,1,0,Mobile,1,0,0,0,0
RP_DC35515E,CUST_1808,213.87,GATEWAY_TIMEOUT,0.748,0,20,Mobile,0,0,1,0,0
RP_F9B90002,CUST_1725,200.55,GATEWAY_TIMEOUT,0.476,0,2,Mobile,0,0,0,1,0
RP_D6434EC9,CUST_8701,5225.05,CUSTOMER_ABANDONED,0.707,0,17,Mobile,0,0,0,1,1
RP_D228F4D1,CUST_2216,158.42,INSUFFICIENT_FUNDS,0.742,1,19,Mobile,0,0,0,0,0
RP_FAC2E0AC,CUST_5051,3175.96,RISK_BLOCKED,0.748,2,19,Mobile,0,0,0,0,0
RP_02CC3A53,CUST_3197,112.93,CUSTOMER_ABANDONED,0.575,1,2,Mobile,0,0,0,0,0
RP_8DC88257,CUST_3806,2334.53,INSUFFICIENT_FUNDS,0.445,0,20,Mobile,0,0,0,0,0
RP_0DA962A2,CUST_9970,854.83,GATEWAY_TIMEOUT,0.899,0,20,Desktop,0,0,0,0,0
RP_EA1045D7,CUST_1972,5353.89,INSUFFICIENT_FUNDS,0.818,1,15,Mobile,0,0,0,1,0
RP_AA2F95DC,CUST_6634,736.28,GATEWAY_TIMEOUT,0.752,0,23,Mobile,0,1,0,0,0
RP_5512F2A4,CUST_8483,100.0,GATEWAY_TIMEOUT,0.896,2,6,Mobile,0,1,1,1,0
RP_C69B0C52,CUST_3123,875.12,GATEWAY_TIMEOUT,0.758,0,8,Mobile,0,0,1,0,0
RP_F273C652,CUST_9790,1328.22,CUSTOMER_ABANDONED,0.627,2,22,Desktop,0,0,0,0,0
RP_085BC47A,CUST_1224,936.01,INSUFFICIENT_FUNDS,0.542,1,1,Mobile,0,0,0,0,0
RP_A73F96C3,CUST_2814,2186.66,GATEWAY_TIMEOUT,0.887,0,2,Desktop,0,1,0,0,0
RP_D8E7238E,CUST_2106,557.09,CUSTOMER_ABANDONED,0.921,0,21,Mobile,0,0,0,0,0
RP_F99D403B,CUST_1124,240.79,INSUFFICIENT_FUNDS,0.63,0,0,Mobile,0,0,1,0,0
RP_E9A8D3F8,CUST_4246,330.44,INSUFFICIENT_FUNDS,0.738,0,23,Desktop,0,0,0,0,0
RP_97EA6C21,CUST_3931,590.56,GATEWAY_TIMEOUT,0.912,0,22,Mobile,0,1,0,1,0
RP_208307BE,CUST_3971,584.51,CUSTOMER_ABANDONED,0.767,0,5,Mobile,0,0,0,1,0
RP_49C917D7,CUST_3017,19679.78,RISK_BLOCKED,0.844,0,20,Desktop,0,0,0,0,0
RP_26396984,CUST_8415,4944.97,GATEWAY_TIMEOUT,0.793,0,14,Mobile,0,1,0,0,0
RP_7BAF865E,CUST_3415,2500.01,GATEWAY_TIMEOUT,0.629,2,4,Mobile,0,0,0,0,0
RP_2C4D142A,CUST_4096,1872.85,GATEWAY_TIMEOUT,0.604,0,12,Desktop,0,0,0,0,0
RP_2C8A2480,CUST_2609,1571.41,GATEWAY_TIMEOUT,0.654,1,7,Mobile,0,1,0,0,0
RP_609A60B8,CUST_1717,1581.3,INSUFFICIENT_FUNDS,0.502,0,23,Mobile,0,0,0,0,0
RP_59553F7C,CUST_4561,1334.01,CUSTOMER_ABANDONED,0.504,1,12,Desktop,0,0,0,0,0
RP_26F536D3,CUST_7782,1150.72,3D_SECURE_FAILED,0.885,0,18,Mobile,0,0,0,0,0
RP_5661C3E0,CUST_2048,100.0,GATEWAY_TIMEOUT,0.903,0,8,Mobile,0,1,0,0,0
RP_A73039D9,CUST_9307,704.19,INSUFFICIENT_FUNDS,0.914,0,2,Desktop,0,0,1,0,0
RP_81F642F5,CUST_8905,821.92,CUSTOMER_ABANDONED,0.696,2,13,Desktop,0,0,0,0,0
RP_995A27CD,CUST_6578,446.41,INSUFFICIENT_FUNDS,0.824,0,23,Mobile,0,0,0,0,1
RP_62B41389,CUST_2620,562.66,INSUFFICIENT_FUNDS,0.555,0,6,Desktop,0,0,0,0,0
RP_1F657DFF,CUST_7548,1573.25,GATEWAY_TIMEOUT,0.455,1,12,Mobile,0,0,0,0,0
RP_FEABDCDA,CUST_8381,2754.82,INSUFFICIENT_FUNDS,0.893,0,8,Mobile,0,0,0,1,0
RP_F9073C1E,CUST_5780,1570.4,INSUFFICIENT_FUNDS,0.503,0,10,Desktop,0,0,0,0,0
RP_95E46191,CUST_4792,2672.94,CUSTOMER_ABANDONED,0.46,0,8,Desktop,0,0,0,0,1
RP_84654A63,CUST_3941,2730.2,CUSTOMER_ABANDONED,0.77,0,10,Mobile,0,0,0,0,1
RP_5F678C8A,CUST_6695,765.37,GATEWAY_TIMEOUT,0.383,0,13,Mobile,0,0,0,0,0
RP_58D9AF58,CUST_7401,2059.81,GATEWAY_TIMEOUT,0.61,0,14,Mobile,0,1,0,0,0
RP_A1E3015D,CUST_7197,134.88,3D_SECURE_FAILED,0.692,0,16,Mobile,0,0,0,0,0
RP_A9356F51,CUST_6450,691.46,INSUFFICIENT_FUNDS,0.86,0,0,Desktop,0,0,0,0,0
RP_53A0360A,CUST_9975,600.51,3D_SECURE_FAILED,0.749,0,2,Desktop,0,0,0,0,0
RP_327D3B46,CUST_9432,6888.39,GATEWAY_TIMEOUT,0.808,1,22,Desktop,0,0,1,0,0
RP_DF00CA0D,CUST_6874,1643.37,INSUFFICIENT_FUNDS,0.925,2,2,Mobile,0,0,0,0,0
RP_81AAE15A,CUST_2553,221.11,INSUFFICIENT_FUNDS,0.88,0,2,Mobile,0,0,1,1,0
RP_626FEE0F,CUST_2012,2238.36,3D_SECURE_FAILED,0.668,1,3,Desktop,0,0,0,1,0
RP_68673918,CUST_9378,3267.37,GATEWAY_TIMEOUT,0.654,2,23,Mobile,0,1,1,1,0
RP_0B6A4F30,CUST_2881,984.77,GATEWAY_TIMEOUT,0.374,0,16,Mobile,0,0,0,0,1
RP_E87EFD91,CUST_7799,2510.68,INSUFFICIENT_FUNDS,0.657,2,19,Desktop,0,0,0,0,0
RP_36C05D12,CUST_5586,100.0,3D_SECURE_FAILED,0.837,0,3,Desktop,0,0,0,0,0
RP_38F392D9,CUST_9622,100.0,3D_SECURE_FAILED,0.92,1,12,Mobile,0,0,1,0,0
RP_9C6A51C5,CUST_9430,266.56,RISK_BLOCKED,0.453,0,23,Mobile,0,0,0,0,0
RP_885EE6F2,CUST_7447,1311.4,RISK_BLOCKED,0.384,0,6,Mobile,0,0,0,0,0
RP_479967B1,CUST_3345,6895.31,GATEWAY_TIMEOUT,0.924,1,3,Mobile,0,0,0,0,0
RP_A5B666A2,CUST_1075,283.8,GATEWAY_TIMEOUT,0.671,0,7,Mobile,0,0,0,0,0
RP_2380AF41,CUST_6877,393.7,GATEWAY_TIMEOUT,0.624,0,10,Mobile,0,0,1,0,0
RP_3D8832A5,CUST_7785,1219.66,INSUFFICIENT_FUNDS,0.692,0,18,Desktop,0,0,0,1,1
RP_B525166A,CUST_5922,607.42,CUSTOMER_ABANDONED,0.566,1,6,Mobile,0,0,0,0,1
RP_930DE074,CUST_9090,567.35,3D_SECURE_FAILED,0.513,1,8,Mobile,0,0,0,0,0
RP_ADE713C4,CUST_3330,661.31,GATEWAY_TIMEOUT,0.974,0,21,Desktop,0,1,1,0,0
RP_147A0961,CUST_5686,5312.12,CUSTOMER_ABANDONED,0.463,0,3,Mobile,0,0,0,0,1
RP_A1063F9E,CUST_2902,4185.42,3D_SECURE_FAILED,0.676,0,3,Desktop,0,0,0,0,0
RP_64787EA1,CUST_5670,1127.96,INSUFFICIENT_FUNDS,0.383,0,0,Desktop,0,0,0,0,0
RP_7880B256,CUST_8143,7985.45,GATEWAY_TIMEOUT,0.931,1,5,Mobile,0,1,1,0,0
RP_CF5F9934,CUST_3059,2019.96,INSUFFICIENT_FUNDS,0.748,1,2,Desktop,0,0,0,1,0
RP_F6380D5D,CUST_1140,4379.43,INSUFFICIENT_FUNDS,0.732,0,2,Mobile,0,0,0,0,0
RP_227F761C,CUST_2789,390.47,CUSTOMER_ABANDONED,0.809,2,0,Desktop,0,0,0,0,0
RP_66870FF2,CUST_1016,500.49,INSUFFICIENT_FUNDS,0.901,1,6,Mobile,0,0,0,0,0
RP_C833F956,CUST_1464,494.1,GATEWAY_TIMEOUT,0.897,0,8,Mobile,0,1,1,0,0
RP_483D07C4,CUST_5471,988.25,RISK_BLOCKED,0.457,0,2,Mobile,0,0,0,0,0
RP_E3ADE6FD,CUST_2827,1178.38,INSUFFICIENT_FUNDS,0.679,0,22,Mobile,0,0,0,1,0
RP_8C9E2341,CUST_9711,1618.11,INSUFFICIENT_FUNDS,0.946,0,14,Mobile,0,0,0,1,0
RP_76B92350,CUST_6956,11704.47,RISK_BLOCKED,0.814,1,2,Desktop,0,0,0,0,0
RP_59B10B42,CUST_1089,2605.9,GATEWAY_TIMEOUT,0.865,0,10,Mobile,0,1,1,0,0
RP_1CE1DD76,CUST_5815,591.26,GATEWAY_TIMEOUT,0.498,1,17,Mobile,0,0,0,0,1
RP_9665A399,CUST_3851,1092.33,CUSTOMER_ABANDONED,0.631,0,2,Desktop,0,0,0,0,1
RP_008997D8,CUST_3843,6673.71,GATEWAY_TIMEOUT,0.797,1,19,Mobile,0,0,0,1,0
RP_5E6BA584,CUST_7543,2802.47,CUSTOMER_ABANDONED,0.85,0,6,Desktop,0,0,0,0,1
RP_51E9F252,CUST_6901,6569.14,GATEWAY_TIMEOUT,0.54,0,8,Mobile,0,1,0,0,0
RP_89411F61,CUST_1969,614.48,GATEWAY_TIMEOUT,0.779,0,16,Mobile,0,1,0,0,0
RP_A0B1726D,CUST_2094,466.85,INSUFFICIENT_FUNDS,0.849,1,8,Desktop,0,0,1,0,0
RP_02E4CA99,CUST_7124,475.11,GATEWAY_TIMEOUT,0.701,1,9,Mobile,0,0,1,0,0
RP_08221933,CUST_8347,676.96,CUSTOMER_ABANDONED,0.886,0,12,Mobile,0,0,0,1,0
RP_45B5CAE5,CUST_4195,306.15,CUSTOMER_ABANDONED,0.787,0,4,Mobile,0,0,0,1,0
RP_C38A78E1,CUST_2404,1562.8,3D_SECURE_FAILED,0.498,0,13,Desktop,0,0,0,1,0
RP_FE073E62,CUST_7940,1595.38,CUSTOMER_ABANDONED,0.669,1,3,Mobile,0,0,0,0,1
RP_71AD9AA4,CUST_5290,5467.26,GATEWAY_TIMEOUT,0.784,0,13,Mobile,0,0,1,0,0
RP_772B1BBA,CUST_4982,132.65,CUSTOMER_ABANDONED,0.736,0,10,Desktop,0,0,0,0,1
RP_7361AADC,CUST_6555,353.2,CUSTOMER_ABANDONED,0.725,0,21,Desktop,0,0,0,0,0
RP_B07FFE3F,CUST_8954,2883.32,CUSTOMER_ABANDONED,0.5,0,9,Desktop,0,0,0,0,0
RP_0D96F59E,CUST_5713,1366.72,CUSTOMER_ABANDONED,0.754,0,4,Mobile,0,0,0,0,0
RP_518D3CD2,CUST_4092,1157.21,CUSTOMER_ABANDONED,0.612,2,20,Mobile,0,0,0,1,0
RP_F27A65BD,CUST_5159,4997.16,INSUFFICIENT_FUNDS,0.69,1,11,Mobile,0,0,0,1,0
RP_05CAAA48,CUST_7308,326.38,CUSTOMER_ABANDONED,0.535,1,20,Mobile,0,0,0,0,0
RP_96E342FF,CUST_8478,457.38,GATEWAY_TIMEOUT,0.471,0,14,Mobile,0,0,0,1,0
RP_F8426B28,CUST_9476,397.1,GATEWAY_TIMEOUT,0.714,0,23,Mobile,0,1,0,0,0
RP_3F3686A5,CUST_5933,100.0,CUSTOMER_ABANDONED,0.76,2,12,Desktop,0,0,0,0,1
RP_327072E7,CUST_5926,1286.11,GATEWAY_TIMEOUT,0.732,0,7,Mobile,0,1,0,1,0
RP_F0438842,CUST_4969,585.56,GATEWAY_TIMEOUT,0.831,0,3,Mobile,0,1,1,0,0
RP_F2F4153D,CUST_3965,455.1,GATEWAY_TIMEOUT,0.711,0,12,Mobile,0,1,1,0,0
RP_47E98014,CUST_5319,366.46,CUSTOMER_ABANDONED,0.689,0,14,Mobile,0,0,0,0,1
RP_94E99E4C,CUST_9975,1073.53,INSUFFICIENT_FUNDS,0.668,0,8,Mobile,0,0,1,0,0
RP_71339C2B,CUST_8108,420.63,CUSTOMER_ABANDONED,0.969,1,23,Mobile,0,0,0,1,0
RP_78C7CCA8,CUST_4939,1430.65,INSUFFICIENT_FUNDS,0.893,2,5,Mobile,0,0,0,0,0
RP_F73D9333,CUST_1044,1902.68,INSUFFICIENT_FUNDS,0.677,0,17,Mobile,0,0,1,0,0
RP_7CBAA22B,CUST_2810,770.09,INSUFFICIENT_FUNDS,0.719,0,8,Desktop,0,0,1,0,0
RP_DF986EB9,CUST_5566,709.84,CUSTOMER_ABANDONED,0.936,0,21,Desktop,0,0,0,1,1
RP_B2733369,CUST_2909,1370.03,INSUFFICIENT_FUNDS,0.73,0,23,Mobile,0,1,1,0,0
RP_A0E74FF8,CUST_7364,1059.32,RISK_BLOCKED,0.905,2,5,Desktop,0,0,0,0,0
RP_60782BA3,CUST_3581,5411.01,3D_SECURE_FAILED,0.533,0,20,Mobile,0,0,0,1,0
RP_79668AC2,CUST_1691,1606.67,CUSTOMER_ABANDONED,0.7,0,6,Mobile,0,0,0,0,0
RP_E210CD41,CUST_1931,4083.47,3D_SECURE_FAILED,0.715,0,11,Mobile,0,0,0,0,1
RP_322292CC,CUST_8910,2281.56,INSUFFICIENT_FUNDS,0.972,1,3,Desktop,0,0,0,1,1
RP_FAA43918,CUST_7382,225.4,INSUFFICIENT_FUNDS,0.959,0,10,Mobile,0,0,1,0,1
RP_0049F1F5,CUST_4406,561.2,CUSTOMER_ABANDONED,0.687,0,2,Mobile,0,0,0,0,1
RP_88D0A439,CUST_9339,1035.13,CUSTOMER_ABANDONED,0.771,0,6,Mobile,0,0,0,1,1
RP_74EABCBE,CUST_2032,3109.24,3D_SECURE_FAILED,0.24,0,1,Mobile,0,0,0,0,0
RP_289DBB2A,CUST_2311,11085.3,CUSTOMER_ABANDONED,0.252,0,9,Mobile,0,0,0,0,0
RP_8C8E6F7C,CUST_9579,613.4,RISK_BLOCKED,0.8,1,2,Mobile,0,0,0,0,0
RP_9BC3580B,CUST_4121,1171.81,INSUFFICIENT_FUNDS,0.728,0,16,Desktop,0,0,0,0,0
RP_384FD597,CUST_2873,2863.77,CUSTOMER_ABANDONED,0.84,0,10,Mobile,0,0,0,1,0
RP_E2D1CEF7,CUST_7781,1023.11,CUSTOMER_ABANDONED,0.856,1,0,Mobile,0,0,0,0,0
RP_F35248E8,CUST_4748,7886.57,CUSTOMER_ABANDONED,0.687,0,1,Mobile,0,0,0,0,1
RP_2959C28C,CUST_1277,217.6,INSUFFICIENT_FUNDS,0.937,1,12,Desktop,0,0,1,0,0
RP_0F1DED5F,CUST_2859,2474.08,CUSTOMER_ABANDONED,0.771,1,13,Mobile,0,0,0,0,1
RP_C71F878C,CUST_6929,2445.14,3D_SECURE_FAILED,0.75,0,16,Mobile,0,1,0,1,0
RP_09658B7D,CUST_7792,4369.69,GATEWAY_TIMEOUT,0.869,1,1,Desktop,0,1,0,0,0
RP_72DC57B0,CUST_5713,1181.41,CUSTOMER_ABANDONED,0.581,0,16,Desktop,0,0,0,0,1
RP_21921F18,CUST_5675,3196.54,INSUFFICIENT_FUNDS,0.636,0,18,Desktop,0,0,0,0,0
RP_432C6751,CUST_2170,813.25,RISK_BLOCKED,0.644,1,8,Mobile,0,0,0,0,0
RP_3D40076C,CUST_9681,419.19,INSUFFICIENT_FUNDS,0.668,1,23,Mobile,0,0,0,0,0
RP_3399EEF8,CUST_6308,351.9,GATEWAY_TIMEOUT,0.836,0,11,Desktop,0,1,1,0,0
RP_6EF58D04,CUST_3462,194.48,INSUFFICIENT_FUNDS,0.837,0,15,Desktop,0,0,0,1,0
RP_6A6F31AD,CUST_1287,645.72,CUSTOMER_ABANDONED,0.813,0,3,Desktop,0,0,0,1,1
